ID,CATEGORY,LABEL,VALUE
us-gaap_DebtInstrumentAxis_7AA2B9DF0C9BF73B92FF0566181694F4,label_label,item_type,label_label
us-gaap_DebtInstrumentAxis_7AA2B9DF0C9BF73B92FF0566181694F4,label_label,id,lab_us-gaap_DebtInstrumentAxis_7AA2B9DF0C9BF73B92FF0566181694F4_label_en-US
us-gaap_DebtInstrumentAxis_7AA2B9DF0C9BF73B92FF0566181694F4,label_label,label,lab_us-gaap_DebtInstrumentAxis_7AA2B9DF0C9BF73B92FF0566181694F4
us-gaap_DebtInstrumentAxis_7AA2B9DF0C9BF73B92FF0566181694F4,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_DebtInstrumentAxis_7AA2B9DF0C9BF73B92FF0566181694F4,label_label,type,resource
us-gaap_DebtInstrumentAxis_7AA2B9DF0C9BF73B92FF0566181694F4,label_label,lang,en-US
us-gaap_DebtInstrumentAxis_7AA2B9DF0C9BF73B92FF0566181694F4,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_DebtInstrumentAxis_7AA2B9DF0C9BF73B92FF0566181694F4_label_en-US', 'label': 'lab_us-gaap_DebtInstrumentAxis_7AA2B9DF0C9BF73B92FF0566181694F4', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_DebtInstrumentNameDomain_1B94F493CE8DA5CC1E8D05661816D0C2,label_label,item_type,label_label
us-gaap_DebtInstrumentNameDomain_1B94F493CE8DA5CC1E8D05661816D0C2,label_label,id,lab_us-gaap_DebtInstrumentNameDomain_1B94F493CE8DA5CC1E8D05661816D0C2_label_en-US
us-gaap_DebtInstrumentNameDomain_1B94F493CE8DA5CC1E8D05661816D0C2,label_label,label,lab_us-gaap_DebtInstrumentNameDomain_1B94F493CE8DA5CC1E8D05661816D0C2
us-gaap_DebtInstrumentNameDomain_1B94F493CE8DA5CC1E8D05661816D0C2,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_DebtInstrumentNameDomain_1B94F493CE8DA5CC1E8D05661816D0C2,label_label,type,resource
us-gaap_DebtInstrumentNameDomain_1B94F493CE8DA5CC1E8D05661816D0C2,label_label,lang,en-US
us-gaap_DebtInstrumentNameDomain_1B94F493CE8DA5CC1E8D05661816D0C2,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_DebtInstrumentNameDomain_1B94F493CE8DA5CC1E8D05661816D0C2_label_en-US', 'label': 'lab_us-gaap_DebtInstrumentNameDomain_1B94F493CE8DA5CC1E8D05661816D0C2', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
fb_SeniorUnsecuredFiveYearRevolvingCreditFacilityTwentySixteenMemberDomainDomain_41D02CAE1A3071530136056618166B70,label_label,item_type,label_label
fb_SeniorUnsecuredFiveYearRevolvingCreditFacilityTwentySixteenMemberDomainDomain_41D02CAE1A3071530136056618166B70,label_label,id,lab_fb_SeniorUnsecuredFiveYearRevolvingCreditFacilityTwentySixteenMemberDomainDomain_41D02CAE1A3071530136056618166B70_documentation_en-US
fb_SeniorUnsecuredFiveYearRevolvingCreditFacilityTwentySixteenMemberDomainDomain_41D02CAE1A3071530136056618166B70,label_label,label,lab_fb_SeniorUnsecuredFiveYearRevolvingCreditFacilityTwentySixteenMemberDomainDomain_41D02CAE1A3071530136056618166B70
fb_SeniorUnsecuredFiveYearRevolvingCreditFacilityTwentySixteenMemberDomainDomain_41D02CAE1A3071530136056618166B70,label_label,role,http://www.xbrl.org/2003/role/documentation
fb_SeniorUnsecuredFiveYearRevolvingCreditFacilityTwentySixteenMemberDomainDomain_41D02CAE1A3071530136056618166B70,label_label,type,resource
fb_SeniorUnsecuredFiveYearRevolvingCreditFacilityTwentySixteenMemberDomainDomain_41D02CAE1A3071530136056618166B70,label_label,lang,en-US
fb_SeniorUnsecuredFiveYearRevolvingCreditFacilityTwentySixteenMemberDomainDomain_41D02CAE1A3071530136056618166B70,label_label,"{'item_type': 'label_label', 'id': 'lab_fb_SeniorUnsecuredFiveYearRevolvingCreditFacilityTwentySixteenMemberDomainDomain_41D02CAE1A3071530136056618166B70_documentation_en-US', 'label': 'lab_fb_SeniorUnsecuredFiveYearRevolvingCreditFacilityTwentySixteenMemberDomainDomain_41D02CAE1A3071530136056618166B70', 'role': 'http://www.xbrl.org/2003/role/documentation', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_DebtInstrumentLineItems_260EDF3832B9C731B27A056618165A48,label_label,item_type,label_label
us-gaap_DebtInstrumentLineItems_260EDF3832B9C731B27A056618165A48,label_label,id,lab_us-gaap_DebtInstrumentLineItems_260EDF3832B9C731B27A056618165A48_label_en-US
us-gaap_DebtInstrumentLineItems_260EDF3832B9C731B27A056618165A48,label_label,label,lab_us-gaap_DebtInstrumentLineItems_260EDF3832B9C731B27A056618165A48
us-gaap_DebtInstrumentLineItems_260EDF3832B9C731B27A056618165A48,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_DebtInstrumentLineItems_260EDF3832B9C731B27A056618165A48,label_label,type,resource
us-gaap_DebtInstrumentLineItems_260EDF3832B9C731B27A056618165A48,label_label,lang,en-US
us-gaap_DebtInstrumentLineItems_260EDF3832B9C731B27A056618165A48,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_DebtInstrumentLineItems_260EDF3832B9C731B27A056618165A48_label_en-US', 'label': 'lab_us-gaap_DebtInstrumentLineItems_260EDF3832B9C731B27A056618165A48', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_LineOfCreditFacilityMaximumBorrowingCapacity_9397C523F9E145CD1108056618166B28,label_label,item_type,label_label
us-gaap_LineOfCreditFacilityMaximumBorrowingCapacity_9397C523F9E145CD1108056618166B28,label_label,id,lab_us-gaap_LineOfCreditFacilityMaximumBorrowingCapacity_9397C523F9E145CD1108056618166B28_label_en-US
us-gaap_LineOfCreditFacilityMaximumBorrowingCapacity_9397C523F9E145CD1108056618166B28,label_label,label,lab_us-gaap_LineOfCreditFacilityMaximumBorrowingCapacity_9397C523F9E145CD1108056618166B28
us-gaap_LineOfCreditFacilityMaximumBorrowingCapacity_9397C523F9E145CD1108056618166B28,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_LineOfCreditFacilityMaximumBorrowingCapacity_9397C523F9E145CD1108056618166B28,label_label,type,resource
us-gaap_LineOfCreditFacilityMaximumBorrowingCapacity_9397C523F9E145CD1108056618166B28,label_label,lang,en-US
us-gaap_LineOfCreditFacilityMaximumBorrowingCapacity_9397C523F9E145CD1108056618166B28,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_LineOfCreditFacilityMaximumBorrowingCapacity_9397C523F9E145CD1108056618166B28_label_en-US', 'label': 'lab_us-gaap_LineOfCreditFacilityMaximumBorrowingCapacity_9397C523F9E145CD1108056618166B28', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_LineOfCredit_6D3A865EA26EC9420DCC05661816580A,label_label,item_type,label_label
us-gaap_LineOfCredit_6D3A865EA26EC9420DCC05661816580A,label_label,id,lab_us-gaap_LineOfCredit_6D3A865EA26EC9420DCC05661816580A_label_en-US
us-gaap_LineOfCredit_6D3A865EA26EC9420DCC05661816580A,label_label,label,lab_us-gaap_LineOfCredit_6D3A865EA26EC9420DCC05661816580A
us-gaap_LineOfCredit_6D3A865EA26EC9420DCC05661816580A,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_LineOfCredit_6D3A865EA26EC9420DCC05661816580A,label_label,type,resource
us-gaap_LineOfCredit_6D3A865EA26EC9420DCC05661816580A,label_label,lang,en-US
us-gaap_LineOfCredit_6D3A865EA26EC9420DCC05661816580A,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_LineOfCredit_6D3A865EA26EC9420DCC05661816580A_label_en-US', 'label': 'lab_us-gaap_LineOfCredit_6D3A865EA26EC9420DCC05661816580A', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_E38A4E83907DD90DDEEA5478233EF4B6,label_label,item_type,label_label
us-gaap_StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_E38A4E83907DD90DDEEA5478233EF4B6,label_label,id,lab_us-gaap_StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_E38A4E83907DD90DDEEA5478233EF4B6_label_en-US
us-gaap_StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_E38A4E83907DD90DDEEA5478233EF4B6,label_label,label,lab_us-gaap_StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_E38A4E83907DD90DDEEA5478233EF4B6
us-gaap_StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_E38A4E83907DD90DDEEA5478233EF4B6,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_E38A4E83907DD90DDEEA5478233EF4B6,label_label,type,resource
us-gaap_StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_E38A4E83907DD90DDEEA5478233EF4B6,label_label,lang,en-US
us-gaap_StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_E38A4E83907DD90DDEEA5478233EF4B6,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_E38A4E83907DD90DDEEA5478233EF4B6_label_en-US', 'label': 'lab_us-gaap_StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_E38A4E83907DD90DDEEA5478233EF4B6', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_StockRepurchaseProgramAuthorizedAmount1_5BF0CAACE883428A523C5478233EC2AF,label_label,item_type,label_label
us-gaap_StockRepurchaseProgramAuthorizedAmount1_5BF0CAACE883428A523C5478233EC2AF,label_label,id,lab_us-gaap_StockRepurchaseProgramAuthorizedAmount1_5BF0CAACE883428A523C5478233EC2AF_label_en-US
us-gaap_StockRepurchaseProgramAuthorizedAmount1_5BF0CAACE883428A523C5478233EC2AF,label_label,label,lab_us-gaap_StockRepurchaseProgramAuthorizedAmount1_5BF0CAACE883428A523C5478233EC2AF
us-gaap_StockRepurchaseProgramAuthorizedAmount1_5BF0CAACE883428A523C5478233EC2AF,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_StockRepurchaseProgramAuthorizedAmount1_5BF0CAACE883428A523C5478233EC2AF,label_label,type,resource
us-gaap_StockRepurchaseProgramAuthorizedAmount1_5BF0CAACE883428A523C5478233EC2AF,label_label,lang,en-US
us-gaap_StockRepurchaseProgramAuthorizedAmount1_5BF0CAACE883428A523C5478233EC2AF,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_StockRepurchaseProgramAuthorizedAmount1_5BF0CAACE883428A523C5478233EC2AF_label_en-US', 'label': 'lab_us-gaap_StockRepurchaseProgramAuthorizedAmount1_5BF0CAACE883428A523C5478233EC2AF', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_StockRepurchasedAndRetiredDuringPeriodShares_E008928B91A21941C0915478233EB373,label_label,item_type,label_label
us-gaap_StockRepurchasedAndRetiredDuringPeriodShares_E008928B91A21941C0915478233EB373,label_label,id,lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodShares_E008928B91A21941C0915478233EB373_label_en-US
us-gaap_StockRepurchasedAndRetiredDuringPeriodShares_E008928B91A21941C0915478233EB373,label_label,label,lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodShares_E008928B91A21941C0915478233EB373
us-gaap_StockRepurchasedAndRetiredDuringPeriodShares_E008928B91A21941C0915478233EB373,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_StockRepurchasedAndRetiredDuringPeriodShares_E008928B91A21941C0915478233EB373,label_label,type,resource
us-gaap_StockRepurchasedAndRetiredDuringPeriodShares_E008928B91A21941C0915478233EB373,label_label,lang,en-US
us-gaap_StockRepurchasedAndRetiredDuringPeriodShares_E008928B91A21941C0915478233EB373,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodShares_E008928B91A21941C0915478233EB373_label_en-US', 'label': 'lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodShares_E008928B91A21941C0915478233EB373', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_01FF6B9435D182C5C7CD5478233E36B7,label_label,item_type,label_label
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_01FF6B9435D182C5C7CD5478233E36B7,label_label,id,lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_01FF6B9435D182C5C7CD5478233E36B7_label_en-US
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_01FF6B9435D182C5C7CD5478233E36B7,label_label,label,lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_01FF6B9435D182C5C7CD5478233E36B7
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_01FF6B9435D182C5C7CD5478233E36B7,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_01FF6B9435D182C5C7CD5478233E36B7,label_label,type,resource
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_01FF6B9435D182C5C7CD5478233E36B7,label_label,lang,en-US
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_01FF6B9435D182C5C7CD5478233E36B7,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_01FF6B9435D182C5C7CD5478233E36B7_label_en-US', 'label': 'lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_01FF6B9435D182C5C7CD5478233E36B7', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock_76A862B377031F62C38D056618B467F5,label_label,item_type,label_label
us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock_76A862B377031F62C38D056618B467F5,label_label,id,lab_us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock_76A862B377031F62C38D056618B467F5_label_en-US
us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock_76A862B377031F62C38D056618B467F5,label_label,label,lab_us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock_76A862B377031F62C38D056618B467F5
us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock_76A862B377031F62C38D056618B467F5,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock_76A862B377031F62C38D056618B467F5,label_label,type,resource
us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock_76A862B377031F62C38D056618B467F5,label_label,lang,en-US
us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock_76A862B377031F62C38D056618B467F5,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock_76A862B377031F62C38D056618B467F5_label_en-US', 'label': 'lab_us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock_76A862B377031F62C38D056618B467F5', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_GoodwillAndIntangibleAssetsDisclosureAbstract_4D9F03A9F75EA58F096C056617F7F0B7,label_label,item_type,label_label
us-gaap_GoodwillAndIntangibleAssetsDisclosureAbstract_4D9F03A9F75EA58F096C056617F7F0B7,label_label,id,lab_us-gaap_GoodwillAndIntangibleAssetsDisclosureAbstract_4D9F03A9F75EA58F096C056617F7F0B7_label_en-US
us-gaap_GoodwillAndIntangibleAssetsDisclosureAbstract_4D9F03A9F75EA58F096C056617F7F0B7,label_label,label,lab_us-gaap_GoodwillAndIntangibleAssetsDisclosureAbstract_4D9F03A9F75EA58F096C056617F7F0B7
us-gaap_GoodwillAndIntangibleAssetsDisclosureAbstract_4D9F03A9F75EA58F096C056617F7F0B7,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_GoodwillAndIntangibleAssetsDisclosureAbstract_4D9F03A9F75EA58F096C056617F7F0B7,label_label,type,resource
us-gaap_GoodwillAndIntangibleAssetsDisclosureAbstract_4D9F03A9F75EA58F096C056617F7F0B7,label_label,lang,en-US
us-gaap_GoodwillAndIntangibleAssetsDisclosureAbstract_4D9F03A9F75EA58F096C056617F7F0B7,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_GoodwillAndIntangibleAssetsDisclosureAbstract_4D9F03A9F75EA58F096C056617F7F0B7_label_en-US', 'label': 'lab_us-gaap_GoodwillAndIntangibleAssetsDisclosureAbstract_4D9F03A9F75EA58F096C056617F7F0B7', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock_A5BFD01E24B90EF4D9EE056617F7BDE9,label_label,item_type,label_label
us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock_A5BFD01E24B90EF4D9EE056617F7BDE9,label_label,id,lab_us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock_A5BFD01E24B90EF4D9EE056617F7BDE9_label_en-US
us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock_A5BFD01E24B90EF4D9EE056617F7BDE9,label_label,label,lab_us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock_A5BFD01E24B90EF4D9EE056617F7BDE9
us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock_A5BFD01E24B90EF4D9EE056617F7BDE9,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock_A5BFD01E24B90EF4D9EE056617F7BDE9,label_label,type,resource
us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock_A5BFD01E24B90EF4D9EE056617F7BDE9,label_label,lang,en-US
us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock_A5BFD01E24B90EF4D9EE056617F7BDE9,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock_A5BFD01E24B90EF4D9EE056617F7BDE9_label_en-US', 'label': 'lab_us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock_A5BFD01E24B90EF4D9EE056617F7BDE9', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_PropertyPlantAndEquipmentAbstract_357B7646C4617282776B056617A94028,label_label,item_type,label_label
us-gaap_PropertyPlantAndEquipmentAbstract_357B7646C4617282776B056617A94028,label_label,id,lab_us-gaap_PropertyPlantAndEquipmentAbstract_357B7646C4617282776B056617A94028_label_en-US
us-gaap_PropertyPlantAndEquipmentAbstract_357B7646C4617282776B056617A94028,label_label,label,lab_us-gaap_PropertyPlantAndEquipmentAbstract_357B7646C4617282776B056617A94028
us-gaap_PropertyPlantAndEquipmentAbstract_357B7646C4617282776B056617A94028,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_PropertyPlantAndEquipmentAbstract_357B7646C4617282776B056617A94028,label_label,type,resource
us-gaap_PropertyPlantAndEquipmentAbstract_357B7646C4617282776B056617A94028,label_label,lang,en-US
us-gaap_PropertyPlantAndEquipmentAbstract_357B7646C4617282776B056617A94028,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_PropertyPlantAndEquipmentAbstract_357B7646C4617282776B056617A94028_label_en-US', 'label': 'lab_us-gaap_PropertyPlantAndEquipmentAbstract_357B7646C4617282776B056617A94028', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_PropertyPlantAndEquipmentTextBlock_0D6CFD17DF0AB344A8F9056617A904B4,label_label,item_type,label_label
us-gaap_PropertyPlantAndEquipmentTextBlock_0D6CFD17DF0AB344A8F9056617A904B4,label_label,id,lab_us-gaap_PropertyPlantAndEquipmentTextBlock_0D6CFD17DF0AB344A8F9056617A904B4_label_en-US
us-gaap_PropertyPlantAndEquipmentTextBlock_0D6CFD17DF0AB344A8F9056617A904B4,label_label,label,lab_us-gaap_PropertyPlantAndEquipmentTextBlock_0D6CFD17DF0AB344A8F9056617A904B4
us-gaap_PropertyPlantAndEquipmentTextBlock_0D6CFD17DF0AB344A8F9056617A904B4,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_PropertyPlantAndEquipmentTextBlock_0D6CFD17DF0AB344A8F9056617A904B4,label_label,type,resource
us-gaap_PropertyPlantAndEquipmentTextBlock_0D6CFD17DF0AB344A8F9056617A904B4,label_label,lang,en-US
us-gaap_PropertyPlantAndEquipmentTextBlock_0D6CFD17DF0AB344A8F9056617A904B4,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_PropertyPlantAndEquipmentTextBlock_0D6CFD17DF0AB344A8F9056617A904B4_label_en-US', 'label': 'lab_us-gaap_PropertyPlantAndEquipmentTextBlock_0D6CFD17DF0AB344A8F9056617A904B4', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_ScheduleOfGoodwillTextBlock_B4D02E02878D3E76EB13056617C8ABC8,label_label,item_type,label_label
us-gaap_ScheduleOfGoodwillTextBlock_B4D02E02878D3E76EB13056617C8ABC8,label_label,id,lab_us-gaap_ScheduleOfGoodwillTextBlock_B4D02E02878D3E76EB13056617C8ABC8_label_en-US
us-gaap_ScheduleOfGoodwillTextBlock_B4D02E02878D3E76EB13056617C8ABC8,label_label,label,lab_us-gaap_ScheduleOfGoodwillTextBlock_B4D02E02878D3E76EB13056617C8ABC8
us-gaap_ScheduleOfGoodwillTextBlock_B4D02E02878D3E76EB13056617C8ABC8,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ScheduleOfGoodwillTextBlock_B4D02E02878D3E76EB13056617C8ABC8,label_label,type,resource
us-gaap_ScheduleOfGoodwillTextBlock_B4D02E02878D3E76EB13056617C8ABC8,label_label,lang,en-US
us-gaap_ScheduleOfGoodwillTextBlock_B4D02E02878D3E76EB13056617C8ABC8,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_ScheduleOfGoodwillTextBlock_B4D02E02878D3E76EB13056617C8ABC8_label_en-US', 'label': 'lab_us-gaap_ScheduleOfGoodwillTextBlock_B4D02E02878D3E76EB13056617C8ABC8', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_DE5B7F8E0A875AC8A9C0056617C8BB65,label_label,item_type,label_label
us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_DE5B7F8E0A875AC8A9C0056617C8BB65,label_label,id,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_DE5B7F8E0A875AC8A9C0056617C8BB65_label_en-US
us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_DE5B7F8E0A875AC8A9C0056617C8BB65,label_label,label,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_DE5B7F8E0A875AC8A9C0056617C8BB65
us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_DE5B7F8E0A875AC8A9C0056617C8BB65,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_DE5B7F8E0A875AC8A9C0056617C8BB65,label_label,type,resource
us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_DE5B7F8E0A875AC8A9C0056617C8BB65,label_label,lang,en-US
us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_DE5B7F8E0A875AC8A9C0056617C8BB65,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_DE5B7F8E0A875AC8A9C0056617C8BB65_label_en-US', 'label': 'lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_DE5B7F8E0A875AC8A9C0056617C8BB65', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_5F5728EAB40CB832E86D056617C81D8F,label_label,item_type,label_label
us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_5F5728EAB40CB832E86D056617C81D8F,label_label,id,lab_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_5F5728EAB40CB832E86D056617C81D8F_label_en-US
us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_5F5728EAB40CB832E86D056617C81D8F,label_label,label,lab_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_5F5728EAB40CB832E86D056617C81D8F
us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_5F5728EAB40CB832E86D056617C81D8F,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_5F5728EAB40CB832E86D056617C81D8F,label_label,type,resource
us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_5F5728EAB40CB832E86D056617C81D8F,label_label,lang,en-US
us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_5F5728EAB40CB832E86D056617C81D8F,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_5F5728EAB40CB832E86D056617C81D8F_label_en-US', 'label': 'lab_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_5F5728EAB40CB832E86D056617C81D8F', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_SegmentsGeographicalAreasAbstract_0223825911A00588B80205661807308D,label_label,item_type,label_label
us-gaap_SegmentsGeographicalAreasAbstract_0223825911A00588B80205661807308D,label_label,id,lab_us-gaap_SegmentsGeographicalAreasAbstract_0223825911A00588B80205661807308D_label_en-US
us-gaap_SegmentsGeographicalAreasAbstract_0223825911A00588B80205661807308D,label_label,label,lab_us-gaap_SegmentsGeographicalAreasAbstract_0223825911A00588B80205661807308D
us-gaap_SegmentsGeographicalAreasAbstract_0223825911A00588B80205661807308D,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_SegmentsGeographicalAreasAbstract_0223825911A00588B80205661807308D,label_label,type,resource
us-gaap_SegmentsGeographicalAreasAbstract_0223825911A00588B80205661807308D,label_label,lang,en-US
us-gaap_SegmentsGeographicalAreasAbstract_0223825911A00588B80205661807308D,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_SegmentsGeographicalAreasAbstract_0223825911A00588B80205661807308D_label_en-US', 'label': 'lab_us-gaap_SegmentsGeographicalAreasAbstract_0223825911A00588B80205661807308D', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock_708171653020BC29505B0566180729FF,label_label,item_type,label_label
us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock_708171653020BC29505B0566180729FF,label_label,id,lab_us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock_708171653020BC29505B0566180729FF_label_en-US
